Flower_Name,Color,Average_Height_cm,Scent,Bloom_Season,Petal_Shape
Lavender,,43.29134267259726,None,Spring,Elongated
Lavender,Purple,39.04885622301385,Strong,,Elongated
Rose,White,62.746303473510466,Mild,Fall,Oval
Lavender,Purple,36.30083446973311,Mild,Fall,Elongated
Lotus,Pink,83.6182112425736,None,Spring,Round
,Yellow,148.10757941919059,Strong,Winter,Round
Lavender,,37.60220741586849,None,,Elongated
Rose,Pink,62.3795640406843,Strong,Winter,Oval
Lavender,Purple,43.970931206172914,Mild,Spring,Elongated
Lotus,White,76.94656880474047,None,Winter,Round
Daisy,Yellow,21.18466213444035,,Spring,Round
Daisy,Yellow,20.89425759552256,Strong,Fall,Round
Lavender,Purple,41.256536024338544,,Summer,Elongated
Orchid,Purple,33.20689838447108,None,Fall,Oval
Lavender,Purple,35.975082466310724,Strong,Fall,Elongated
Tulip,Purple,41.38719329547003,Strong,Spring,
Rose,Red,59.567900951536316,Strong,Winter,Oval
Marigold,,,Mild,Summer,Star-shaped
Daisy,Yellow,20.786290245591303,Mild,Winter,Round
Orchid,Purple,28.309635754338245,Strong,Winter,Oval
Tulip,Red,49.72614710509815,Strong,Summer,Elongated
Tulip,Yellow,42.69801995332485,Mild,Spring,Elongated
Lavender,Purple,42.7049889135362,Mild,Winter,Elongated
Tulip,Yellow,47.09297031382628,None,,Elongated
Sunflower,Yellow,148.40019640921722,Mild,Spring,Round
Lotus,Pink,84.04849117219955,None,Summer,Round
Lavender,Purple,36.594820399286725,None,Winter,Elongated
Sunflower,,147.27879669338583,None,Spring,Round
Daisy,Yellow,,None,Fall,Round
Rose,White,63.5033510160699,Mild,Summer,Oval
Rose,White,64.1557490500094,Strong,Summer,Oval
Lavender,Purple,38.671351520355614,Strong,,Elongated
Orchid,Purple,25.450388580777485,None,Summer,Oval
Rose,White,60.64747097074099,None,Fall,Oval
Orchid,Purple,32.563169298319714,Strong,Spring,Oval
Tulip,Yellow,42.18941389678792,Strong,Spring,Elongated
,White,75.65169452658046,Mild,Summer,Round
,White,31.903120253360548,Strong,Spring,Oval
Marigold,Orange,52.4271418845471,Mild,Fall,Star-shaped
Marigold,Yellow,49.523466206146736,Strong,Summer,Star-shaped
Lavender,Purple,36.064723632923915,None,Summer,Elongated
Orchid,White,,None,Spring,Oval
Tulip,Red,46.7944431154577,None,Fall,
Lavender,Purple,35.27740471130506,Mild,Spring,Elongated
Sunflower,Yellow,,Strong,Fall,Round
Orchid,White,32.27847973728221,None,Summer,Oval
Tulip,Red,43.464649780996155,None,Fall,Elongated
Lavender,,40.95841333629278,Mild,Summer,Elongated
Orchid,Purple,,Strong,Spring,Oval
Orchid,White,28.21317139007174,Mild,Fall,Oval
Sunflower,Yellow,154.28107705704417,Mild,Summer,Round
Marigold,Yellow,48.58356551804022,None,Winter,Star-shaped
Lotus,,80.35986622134695,Strong,Spring,Round
Tulip,Purple,49.10041890604932,,Summer,Elongated
Orchid,Purple,29.613051037668512,None,Summer,
Lavender,Purple,36.94071124782741,None,Winter,Elongated
Daisy,White,25.733943606329237,Strong,Winter,
Orchid,White,26.640560572224132,Mild,Winter,Oval
Rose,White,60.483248843867024,Mild,Winter,Oval
Tulip,Red,46.348384919407415,Strong,,Elongated
Sunflower,Yellow,147.42705573511344,Mild,Spring,Round
Rose,Red,,,Fall,Oval
Orchid,Purple,25.134908813404707,None,Spring,Oval
Lavender,Purple,39.536889040150896,Mild,Winter,
Sunflower,Yellow,145.92796625167597,Mild,Fall,Round
Sunflower,Yellow,152.22067828486954,None,Winter,Round
Rose,Pink,57.63245696770483,None,Summer,Oval
Tulip,Yellow,42.487414186699965,None,Summer,Elongated
Tulip,Yellow,44.52460420645336,None,Fall,Elongated
Lavender,Purple,43.21984345094033,Mild,Summer,Elongated
Orchid,White,34.777744166244126,None,Winter,Oval
,Yellow,,Mild,Winter,Elongated
Lavender,Purple,39.22031034120363,Mild,Spring,Elongated
Tulip,Purple,,None,,Elongated
Rose,White,61.028123615601075,Mild,Fall,Oval
Lotus,White,84.16761202777238,None,,Round
Tulip,Red,45.03181644590534,Strong,Winter,Elongated
Lavender,Purple,38.68454416754571,Strong,Fall,Elongated
Marigold,Orange,53.19042587729464,None,,Star-shaped
Marigold,Yellow,46.37629838316132,None,Fall,Star-shaped
Sunflower,Yellow,149.13388255607254,Strong,Winter,Round
Orchid,White,29.301620260678767,None,Spring,Oval
Rose,White,64.29210616401971,Mild,Fall,Oval
Tulip,Purple,45.2763445540002,Strong,Summer,Elongated
Marigold,Orange,48.552952166950135,Strong,Spring,Star-shaped
,White,24.410622300040245,None,Summer,Round
Sunflower,Yellow,148.45844412482919,Strong,,
Tulip,Purple,,None,,Elongated
,White,84.30726345018533,Strong,Fall,Round
Sunflower,Yellow,145.33947249910102,None,Summer,Round
Tulip,Purple,42.93483808190067,Mild,Summer,Elongated
Sunflower,Yellow,151.96357434744368,Mild,Summer,Round
Orchid,Purple,29.679673792831075,Strong,Winter,Oval
Daisy,,21.839990488856923,Mild,Summer,Round
Lavender,Purple,36.33345068523506,None,Summer,
Orchid,White,31.487342928333295,None,Summer,Oval
Orchid,White,30.668223843447166,Strong,Spring,Oval
Tulip,Yellow,40.84600060694391,None,,Elongated
Rose,Pink,59.251331079943036,Strong,Winter,Oval
Lotus,Pink,79.40426828304103,Mild,Summer,Round
Lavender,Purple,39.92738573159479,Strong,Fall,Elongated
Lotus,Pink,80.5466966133083,None,Spring,Round
Lavender,Purple,40.30524495773842,Mild,,Elongated
Marigold,Yellow,52.27172720818473,Mild,Summer,Star-shaped
Rose,Red,58.66089069739043,Mild,Spring,Oval
,,48.23755651637491,Strong,Summer,Star-shaped
Sunflower,Yellow,145.43769637493617,Mild,Summer,Round
Tulip,,48.368282624770686,None,Summer,Elongated
Lotus,White,75.15546768768712,Strong,Winter,Round
Marigold,Orange,45.450610773849604,Mild,Fall,Star-shaped
Sunflower,Yellow,151.30123306920723,Strong,Spring,Round
Lavender,Purple,,Mild,Fall,Elongated
Lotus,White,77.27601333300497,None,Fall,Round
Rose,Red,60.42276702112723,Strong,Winter,Oval
Marigold,Yellow,47.35172257045737,Mild,Winter,Star-shaped
Rose,Pink,64.62455663667217,None,Summer,Oval
,White,27.56652475263069,Mild,Fall,Round
Daisy,Yellow,26.144305110813175,Mild,Summer,Round
Tulip,Red,43.34029003190256,None,,Elongated
Orchid,White,25.855343427932787,None,Spring,Oval
Sunflower,Yellow,152.42740398237177,None,Summer,Round
Rose,Pink,60.930769585457114,Mild,Fall,Oval
Lavender,Purple,44.62667876207634,None,Winter,Elongated
,Red,46.01584047644454,Strong,Winter,Elongated
Sunflower,Yellow,151.16896636162267,Strong,Fall,Round
Lotus,Pink,77.24085810205072,Mild,,Round
Lavender,Purple,40.98805392377577,Mild,Summer,Elongated
Orchid,White,28.87819924249513,None,Summer,
Daisy,Yellow,27.396925856103607,None,Spring,Round
,Purple,43.618755156889726,None,Winter,Elongated
Daisy,Yellow,20.755602047716263,None,Fall,
Tulip,Yellow,47.16986588369383,Strong,Spring,Elongated
Rose,,62.19861845198923,Mild,Spring,Oval
Sunflower,Yellow,152.1022279526347,Mild,Summer,Round
Lavender,Purple,43.971235034465444,Strong,Winter,Elongated
Daisy,Yellow,27.866950223210473,None,Winter,Round
Orchid,White,31.11499288685239,Mild,Fall,Oval
Marigold,Yellow,54.079194907918314,None,Spring,Star-shaped
Lotus,White,76.25299380401059,None,Winter,Round
Tulip,Red,48.84610971466697,Strong,Spring,Elongated
Lavender,Purple,40.57416157634392,Strong,Winter,Elongated
Daisy,White,22.537755672865114,None,Summer,Round
Rose,Pink,63.93648340096318,,Fall,Oval
Orchid,Purple,27.53477187604244,None,Spring,Oval
Rose,Pink,58.27792832584509,None,Spring,Oval
Rose,White,63.2799579405838,Mild,Spring,Oval
Daisy,Yellow,29.59819625321684,Strong,Fall,Round
Rose,Red,62.78917422688124,None,,Oval
Lotus,White,78.62752522310305,None,Summer,Round
Lavender,Purple,41.80935610366136,Mild,Summer,
Rose,White,61.41496471865831,Strong,Winter,Oval
Rose,Red,62.249237597621665,Strong,Winter,Oval
Tulip,Yellow,43.21939575296615,Strong,Summer,Elongated
Sunflower,Yellow,147.73426441841602,None,Spring,Round
Marigold,Orange,53.85809149959887,None,Spring,
,Yellow,150.3148616392928,,Fall,Round
Rose,Pink,57.33886708631131,Mild,Summer,Oval
Lotus,Pink,82.76824954666314,Strong,Summer,Round
Sunflower,Yellow,153.7212394856935,None,,Round
Daisy,Yellow,29.940740887620972,Strong,Fall,Round
Sunflower,Yellow,145.10103808812445,,Summer,Round
Orchid,White,29.449313221511915,None,Summer,Oval
Tulip,,45.85949946696979,None,Summer,Elongated
Daisy,Yellow,29.41917883794924,Mild,Fall,
Daisy,White,20.331178955724013,None,Summer,Round
Marigold,Orange,48.70112534988561,None,Winter,Star-shaped
Lavender,Purple,43.92632246506342,Mild,Fall,Elongated
Marigold,Orange,54.91948995465393,None,Winter,Star-shaped
Rose,White,59.378027254266094,Strong,Spring,Oval
Daisy,Yellow,26.218245949536364,Strong,Summer,Round
Lavender,,37.58591947613558,Strong,Summer,Elongated
Sunflower,Yellow,146.19730650573482,Strong,Spring,Round
Marigold,Orange,49.945599873765126,Mild,,Star-shaped
Daisy,Yellow,22.880050500592027,Mild,Spring,Round
Lotus,White,78.19650992027353,None,Winter,Round
,,,Mild,Fall,Oval
,White,34.77513804716841,Strong,Spring,Oval
Tulip,Red,47.67183101848162,Mild,Summer,Elongated
Orchid,White,33.725383138524734,,Winter,Oval
Daisy,White,29.39422774664723,None,Fall,Round
Marigold,Orange,52.33063539200862,Mild,Fall,Star-shaped
,White,80.18083483531771,Strong,Spring,Round
Lavender,Purple,35.37710423850922,None,Fall,Elongated
,Yellow,25.991763771458732,None,Fall,Round
,White,57.52454072463419,Mild,Spring,Oval
Daisy,White,23.262815561849568,Mild,Spring,Round
Tulip,Red,41.07934779338569,Mild,,Elongated
Rose,White,58.472989131426004,Mild,Spring,Oval
Lavender,Purple,44.13836724304777,Strong,Spring,Elongated
Rose,White,55.808443659463876,Strong,Winter,Oval
Sunflower,,,None,Spring,Round
Lavender,Purple,39.33735122501082,,Spring,
Orchid,Purple,29.38550109599837,Mild,Spring,
Lotus,Pink,80.78435284122449,Mild,Winter,Round
Sunflower,Yellow,151.33718926290214,Strong,Summer,Round
Marigold,Yellow,51.78407872491938,Mild,Summer,Star-shaped
Rose,Red,56.89424128461375,Strong,Spring,Oval
Lotus,,84.90448821348598,Mild,Fall,Round
Daisy,White,27.852322044121756,Strong,,Round
Lavender,Purple,40.975761809680726,None,Summer,Elongated
Sunflower,Yellow,147.89615502005634,Mild,Summer,Round
Sunflower,Yellow,149.78149056281282,Mild,Fall,Round
Daisy,Yellow,24.965177502337767,Mild,Fall,Round
Marigold,Orange,52.73651354767578,Mild,Summer,Star-shaped
Orchid,Purple,26.16916005680447,None,Summer,Oval
Rose,,,Mild,Spring,Oval
Daisy,White,23.304518723811942,None,Summer,Round
Orchid,Purple,29.146227891958738,Strong,Spring,Oval
,White,23.70486826125844,None,Fall,Round
Orchid,,33.519431552998135,Mild,Winter,Oval
Daisy,White,25.34996519001048,Strong,Winter,Round
Rose,,62.10496147394829,None,Fall,Oval
,Yellow,,None,Fall,
Sunflower,Yellow,153.4960392776603,Mild,Fall,Round
Lavender,Purple,43.80255605066634,Mild,,Elongated
Daisy,Yellow,25.82929968497035,,Summer,Round
Rose,White,55.01533022540166,Mild,Spring,Oval
,Red,40.42040220849965,None,Winter,Elongated
,Purple,27.07872840221298,Strong,Fall,Oval
Lotus,White,,Mild,Spring,Round
Tulip,Red,42.82760220632355,Strong,Fall,Elongated
Rose,Pink,63.91461909955748,Mild,Summer,Oval
Lotus,White,80.98382326177875,,Spring,
Tulip,Red,48.98056003907549,Strong,Spring,Elongated
Tulip,Yellow,44.26200606156239,Strong,Fall,Elongated
Lavender,Purple,43.71587607474594,Mild,Spring,Elongated
Lavender,Purple,42.492081275437926,,Winter,Elongated
,Purple,30.286818683576158,None,Winter,Oval
,Red,61.40615089749867,Strong,Summer,Oval
Sunflower,Yellow,150.53242435477435,None,Summer,Round
Sunflower,Yellow,154.33901551176714,Mild,Fall,Round
Daisy,Yellow,23.5212450363387,None,Spring,Round
,Yellow,21.949989104737078,Mild,Winter,Round
Sunflower,Yellow,154.69827059394956,Strong,Winter,Round
,Purple,38.37126324180095,Strong,Winter,Elongated
Marigold,Yellow,,Strong,,Star-shaped
Lavender,Purple,42.17908630234426,None,Spring,Elongated
Sunflower,Yellow,147.92356240279742,Strong,Spring,Round
Rose,Red,58.52080961779401,Strong,Summer,Oval
Marigold,Yellow,,,Fall,Star-shaped
Lavender,Purple,40.44952197047094,Mild,Summer,Elongated
Sunflower,Yellow,147.42836997874102,Mild,Fall,Round
Tulip,Yellow,47.461340905023306,Mild,Spring,Elongated
Marigold,,53.3237578339598,Mild,Fall,Star-shaped
Lotus,White,81.08601702602495,Mild,Winter,Round
Tulip,Yellow,42.35280596662301,Strong,Winter,Elongated
Orchid,Purple,31.078453249624424,Strong,Spring,Oval
Marigold,Orange,53.12094337911104,Mild,Summer,Star-shaped
Orchid,White,32.29888704028951,Mild,Winter,Oval
Daisy,,21.916447100464275,Strong,Spring,Round
Daisy,White,26.49967857866978,Strong,Summer,Round
Lavender,Purple,44.8669407624586,Strong,Summer,Elongated
Orchid,Purple,31.087770066707684,Mild,Fall,Oval
Sunflower,Yellow,150.55270117613048,Mild,,Round
Rose,White,58.98350906235781,None,Winter,Oval
Marigold,Yellow,45.577654091678326,None,,Star-shaped
Lavender,Purple,37.355367913943155,None,Winter,
Marigold,Yellow,52.86984325774503,None,Summer,Star-shaped
Daisy,White,26.496990117897408,None,Spring,Round
Marigold,Yellow,52.473434172659,Mild,Winter,Star-shaped
Tulip,Red,46.19176752042013,Mild,Fall,Elongated
,Yellow,23.942564070361225,Strong,Fall,Round
Sunflower,,151.97191139434176,Strong,Winter,Round
Orchid,Purple,,None,Summer,Oval
,White,61.18539769314522,,Fall,Oval
Rose,Red,63.09063839537716,Mild,Spring,Oval
Orchid,White,28.743362875864936,Mild,Winter,Oval
Lotus,Pink,80.25606184403895,Strong,Summer,Round
Orchid,Purple,33.57007428936709,Mild,Summer,Oval
Lavender,Purple,43.051473137112865,Mild,,Elongated
Lavender,Purple,41.061840698722435,Mild,Spring,Elongated
Lotus,Pink,78.54109422289285,Strong,Spring,Round
Tulip,Red,49.55593962235914,Mild,Winter,Elongated
Daisy,Yellow,20.213718451515078,None,Spring,Round
Rose,Red,56.095126421165425,Mild,Spring,
Tulip,Red,46.69003903647138,Strong,Fall,Elongated
Marigold,Orange,46.855367578847634,,Winter,Star-shaped
Marigold,Yellow,50.3098659889157,Mild,Fall,Star-shaped
Lotus,White,79.3954704858624,None,Summer,Round
Tulip,Purple,49.12232327335859,Strong,Summer,
Sunflower,,148.467363336527,Mild,Spring,Round
Daisy,,26.219247321132436,Strong,Summer,Round
Daisy,White,28.76070954350039,Mild,Spring,Round
Orchid,White,25.415018053960846,Strong,Spring,Oval
Lavender,Purple,39.73018423516365,None,Winter,Elongated
Lavender,Purple,44.01988520154278,Mild,Fall,
Rose,Red,56.052932012619735,Strong,Fall,Oval
Sunflower,Yellow,147.90606935682646,,Spring,Round
Lavender,Purple,36.33646952925233,Strong,Summer,Elongated
Lavender,Purple,35.370552569100155,Mild,Summer,Elongated
Daisy,Yellow,,Strong,Fall,Round
Tulip,Yellow,,Strong,Spring,Elongated
Daisy,White,21.80422398157946,Mild,Fall,Round
Sunflower,Yellow,148.98859610714857,None,Winter,Round
Tulip,Red,47.14413522828186,None,Fall,Elongated
Lavender,Purple,39.769713063465446,None,Winter,Elongated
Marigold,Yellow,46.45067962397643,None,Summer,Star-shaped
,Purple,43.18405361381107,Mild,Fall,
Daisy,White,25.68537409197789,Mild,Fall,Round
,Purple,44.969749440948405,Mild,Summer,Elongated
Orchid,Purple,26.91882757999489,Mild,,Oval
Lotus,White,81.70747930114189,Mild,Summer,Round
Lotus,Pink,81.8249165822166,Mild,Winter,Round
Daisy,White,24.19511795877085,Strong,Fall,Round
Rose,Red,61.04811117174021,None,Winter,Oval
Lotus,White,81.15842097683607,,Winter,Round
Marigold,Yellow,51.52188462364207,None,Fall,Star-shaped
Daisy,Yellow,25.830003550339924,Mild,Summer,Round
Tulip,Purple,,Strong,Spring,Elongated
Orchid,Purple,25.628707272791754,None,Fall,
Rose,Pink,56.54127106250905,Strong,Winter,Oval
Lotus,White,84.18012318000312,Strong,Fall,Round
Rose,White,58.53244411830954,Strong,Summer,Oval
Marigold,Yellow,47.2133629695739,Strong,Fall,Star-shaped
Daisy,Yellow,27.841945594631053,Mild,Fall,Round
Orchid,White,34.62533122419986,Strong,Summer,Oval
Sunflower,Yellow,147.57937588086068,Strong,Summer,Round
,Yellow,51.10741857579394,Strong,Summer,Star-shaped
Lavender,Purple,39.18644289738514,Mild,Winter,Elongated
Lotus,Pink,80.56998709948586,Strong,Summer,Round
Marigold,Orange,47.183611485127656,Strong,Spring,Star-shaped
Lotus,Pink,77.93488704544683,Strong,Spring,Round
Lotus,Pink,84.59262431621428,Strong,Winter,Round
Lotus,Pink,75.98355075791542,Mild,Winter,Round
Rose,Red,58.76920697482161,Strong,Summer,Oval
Tulip,Red,,,Winter,Elongated
Orchid,,31.520205957641753,Mild,Winter,Oval
Rose,Red,63.86292585918219,,Fall,
Lavender,Purple,36.21609523853596,None,Fall,Elongated
Rose,Pink,63.5102381918699,Strong,Summer,Oval
Sunflower,Yellow,150.76027385944388,None,Winter,Round
Sunflower,,147.30216928685468,None,Summer,Round
Orchid,White,34.69577195296784,Strong,Summer,Oval
,Purple,42.61416269694005,Mild,Winter,Elongated
Marigold,Orange,53.31167036513846,None,Fall,Star-shaped
Sunflower,Yellow,,Mild,Fall,Round
Tulip,Red,48.56913169983393,Mild,Summer,
Lotus,White,80.5362238858638,None,Spring,Round
Orchid,Purple,27.11842085155234,Mild,Fall,Oval
Lavender,Purple,37.7467307309292,,Fall,Elongated
,Yellow,152.50174795347849,Mild,Summer,Round
Rose,Red,64.05563535794988,Strong,Fall,Oval
Orchid,White,25.43625649569946,Strong,Summer,Oval
Orchid,Purple,31.238613378302862,Mild,Winter,Oval
Orchid,Purple,30.56634747545273,Strong,Winter,Oval
Lotus,Pink,80.2109068323721,Mild,Summer,Round
Lavender,Purple,38.34258312339743,Strong,Spring,Elongated
Sunflower,Yellow,145.9923883288958,Mild,Spring,Round
Tulip,Yellow,42.180803264238605,Strong,Spring,Elongated
Lotus,Pink,82.8322522034939,Mild,Summer,Round
,White,21.389101652716224,Mild,Summer,Round
Orchid,Purple,34.12772929696829,,Winter,Oval
Daisy,Yellow,25.306119732441786,Mild,Summer,Round
Orchid,White,,Strong,Summer,Oval
Lavender,Purple,41.37470223777841,Mild,Fall,Elongated
Sunflower,,149.46671897293902,Mild,Fall,Round
Tulip,Yellow,43.005932601341435,Strong,Summer,Elongated
Rose,Pink,62.746133191130234,Mild,Winter,Oval
Rose,Pink,61.627261217396075,Mild,Summer,Oval
Rose,Red,60.35271316926783,Mild,Summer,Oval
Rose,Pink,55.00015816618739,Strong,Spring,Oval
Daisy,Yellow,27.503567822817747,Strong,Fall,Round
Lavender,Purple,44.451567008516776,Mild,,
Tulip,Yellow,44.17591445241398,Mild,Summer,Elongated
Orchid,White,27.58682311528321,None,Winter,Oval
Orchid,Purple,34.84377988351755,None,Spring,Oval
Tulip,Purple,46.434267430562116,Mild,,Elongated
Lotus,White,78.63458303249054,Mild,Spring,Round
Lotus,White,79.85431781618567,,Fall,Round
Orchid,Purple,28.159056273375022,Mild,Summer,Oval
Lotus,White,83.67152983603307,Mild,Winter,Round
Lavender,Purple,43.44428574510964,Mild,Spring,
Daisy,Yellow,20.071066667947697,,Winter,Round
Lotus,Pink,,Strong,Summer,Round
Rose,Pink,59.53887358220557,Mild,Spring,Oval
Orchid,Purple,26.43903364630228,Mild,Winter,Oval
Marigold,,51.04535308138033,None,,Star-shaped
Marigold,Orange,46.30563876268374,Strong,Fall,Star-shaped
Rose,Pink,60.80361430071951,None,,Oval
Orchid,Purple,31.25929935750377,None,Summer,Oval
Daisy,White,,Mild,Summer,Round
Sunflower,Yellow,147.67383781828153,,Spring,Round
Orchid,Purple,28.960079603286296,Mild,Spring,Oval
Tulip,Red,46.93698572208661,Mild,Fall,Elongated
Orchid,White,31.78782247886992,,Summer,Oval
Orchid,White,31.77989738122004,Strong,Fall,Oval
Marigold,,49.123462187797344,Mild,Fall,Star-shaped
,Purple,36.55577891797635,Mild,Spring,Elongated
Rose,,,,Fall,
Lotus,Pink,76.34660447139403,None,Spring,Round
Lavender,Purple,,None,Spring,Elongated
,,153.2594615109825,,Winter,Round
Lavender,Purple,36.588770966040485,None,Spring,Elongated
Marigold,Yellow,46.349209489249134,None,Fall,Star-shaped
Lotus,White,75.99587873720594,Strong,Spring,Round
Marigold,Yellow,51.8253778012215,Mild,Fall,Star-shaped
,Purple,38.31814606707518,None,Fall,Elongated
Rose,White,58.67831174970089,None,Summer,Oval
Tulip,,42.99032532213118,None,Fall,Elongated
Tulip,Purple,46.871792437034124,None,Winter,Elongated
Marigold,Orange,48.21094571803883,None,Winter,Star-shaped
Lavender,,38.0171591827231,Strong,,Elongated
Lavender,,38.214212935298995,Strong,Spring,Elongated
Daisy,White,,None,Summer,Round
Sunflower,Yellow,146.94353368570458,Mild,Fall,
,Red,45.5470295651345,None,Summer,Elongated
Tulip,Red,49.28232037064824,None,Winter,Elongated
Tulip,Purple,43.23187571470125,Strong,Fall,Elongated
Marigold,Yellow,52.10649527004019,None,Winter,Star-shaped
Sunflower,Yellow,154.5141563322755,Mild,,Round
Daisy,Yellow,26.403470030581424,Strong,Summer,
Daisy,White,23.402071655388017,None,Fall,Round
Lotus,Pink,83.99580318677478,None,,Round
Tulip,Red,41.55579601412154,Mild,Spring,Elongated
Marigold,Yellow,52.58719847324464,Mild,Winter,Star-shaped
Sunflower,,152.46116233173018,Strong,Spring,Round
Orchid,Purple,,Mild,Fall,
Tulip,Purple,44.26475779790157,None,Summer,Elongated
Tulip,Yellow,45.45318945162316,Strong,,Elongated
Marigold,Orange,50.538086360876946,None,Spring,
Orchid,White,27.912093799637052,Strong,Winter,
Lavender,Purple,35.2314818674495,Strong,Fall,Elongated
Daisy,Yellow,24.972163207797692,Strong,Winter,Round
Orchid,White,29.823176582803185,Mild,Summer,Oval
Lotus,White,80.64922281359654,None,Spring,Round
Daisy,Yellow,23.017143421485592,None,Fall,Round
Tulip,,41.853473144099645,None,Summer,Elongated
Orchid,White,28.932665136347918,Mild,Spring,Oval
Orchid,White,25.313712928254724,Mild,Fall,Oval
Lavender,Purple,36.19461707107577,,Winter,Elongated
Sunflower,Yellow,150.7171703221272,Mild,Winter,Round
Daisy,Yellow,20.15656017373292,Mild,Fall,Round
Rose,Pink,,Mild,,Oval
Lavender,Purple,39.65459851433769,Mild,Fall,Elongated
Rose,Pink,61.65437489645949,Mild,Winter,Oval
Orchid,Purple,32.77217374911049,Strong,Spring,Oval
Rose,,56.57080294407378,Strong,Winter,Oval
Lotus,Pink,75.1781137909759,Strong,Fall,Round
Lavender,Purple,38.773793277940996,None,Spring,Elongated
Rose,White,,Mild,Winter,Oval
Marigold,Yellow,51.816226858703004,None,Spring,Star-shaped
Daisy,White,26.57748766734139,Mild,Fall,Round
Lotus,Pink,81.89867396031487,Mild,Spring,Round
,White,30.75405103872148,None,Spring,Oval
Lavender,Purple,38.15243789516556,None,Fall,
Lotus,Pink,75.24671617535165,Mild,Winter,Round
Sunflower,Yellow,,Strong,Fall,Round
Rose,,57.75833117936662,None,Fall,Oval
Daisy,Yellow,27.604152626639006,None,Summer,Round
Tulip,Purple,48.25275677208144,None,Spring,Elongated
Lotus,Pink,83.77087163599747,None,Spring,Round
Marigold,Yellow,52.51089754561118,Strong,Spring,Star-shaped
Sunflower,Yellow,149.47609963505735,Strong,Fall,Round
Lotus,Pink,77.74894194411979,Mild,Spring,Round
Orchid,Purple,,None,Summer,Oval
Marigold,,47.1843917308574,None,,Star-shaped
Tulip,Purple,43.57172562313154,Strong,Spring,Elongated
Marigold,Yellow,53.1751707118491,None,Spring,Star-shaped
Lavender,Purple,37.81498161931432,None,Fall,
Lotus,White,80.75149536254878,,Spring,Round
,Yellow,27.08358921332922,None,Fall,Round
Marigold,Orange,50.50920078427941,Strong,Summer,Star-shaped
Tulip,Yellow,41.09229700237179,None,Summer,Elongated
Daisy,White,20.187534119864416,None,Winter,Round
Tulip,Purple,,Mild,Winter,Elongated
Tulip,Red,44.92780973073329,,Fall,Elongated
Lavender,,40.20514276703459,Mild,Spring,Elongated
Marigold,Orange,50.27615409587417,None,Winter,Star-shaped
Lavender,Purple,38.024180022648316,Strong,Spring,Elongated
Orchid,White,25.941610408482457,Mild,Fall,Oval
Orchid,White,32.77854386887124,Mild,Summer,Oval
Tulip,Yellow,41.96236130588527,None,Summer,Elongated
Lotus,White,81.76963419612939,Strong,Winter,Round
Tulip,Yellow,44.61437107006912,None,Summer,Elongated
,Yellow,29.813737608487344,None,Spring,Round
Marigold,Orange,50.895370705234306,Strong,Winter,
Tulip,Red,49.756573270828,,Summer,Elongated
Lotus,,84.28994664372027,Strong,Fall,Round
Lavender,Purple,40.588076614995266,Strong,Winter,Elongated
Orchid,,29.734662475062695,Mild,Summer,Oval
Daisy,Yellow,22.64209138480974,Mild,Fall,Round
Daisy,Yellow,29.335028945435624,None,Winter,Round
,White,23.895617088004055,Mild,Fall,Round
Rose,,63.58333395679338,None,Fall,Oval
Tulip,,42.839923533312074,Strong,Fall,Elongated
Marigold,Yellow,45.5892441250361,Mild,Spring,Star-shaped
Sunflower,Yellow,148.61297476683924,None,Winter,Round
Lavender,Purple,37.1015095454759,Mild,Spring,Elongated
Rose,White,60.77760929279795,None,Fall,Oval
Daisy,Yellow,29.443761712571117,Strong,Winter,Round
Rose,White,61.974041236975154,Strong,Fall,Oval
Tulip,Yellow,48.83509952458457,Mild,Fall,Elongated
Sunflower,Yellow,147.36471613420446,None,Fall,
Rose,,60.752409680754795,Strong,Spring,Oval
Lotus,Pink,83.35417897324523,Mild,Spring,Round
Marigold,Orange,53.76467773068744,Mild,Winter,Star-shaped
Sunflower,Yellow,152.42371899317013,Mild,Spring,
Daisy,Yellow,20.083193998646966,Strong,Summer,Round
Orchid,White,30.408477803339267,Strong,Summer,
Orchid,White,29.36794329191731,Mild,Winter,Oval
,Purple,38.81376184202396,Mild,Fall,Elongated
Orchid,Purple,32.30121908528284,Strong,Winter,Oval
Orchid,,,,Spring,Oval
Rose,Red,57.627941764433075,None,Spring,Oval
,,48.76420329982321,None,Winter,Elongated
Rose,Red,63.24986983983675,,Winter,Oval
,Pink,76.01380385300098,Mild,,Round
Lavender,Purple,40.47532199920952,Mild,Summer,Elongated
Rose,White,62.05382133994446,Strong,,Oval
Orchid,Purple,33.08903185960542,None,Spring,Oval
Lotus,,75.76315099924079,Mild,Winter,Round
Marigold,Yellow,49.37697293987584,Strong,Summer,Star-shaped
Lotus,White,80.39428526032766,Strong,Summer,Round
Marigold,Orange,45.08035476280562,Strong,Winter,Star-shaped
Lotus,,77.46276835653758,None,Summer,
Lavender,Purple,36.221219564667784,None,,Elongated
,Yellow,151.5879651930686,None,Fall,Round
Orchid,White,31.31191840760524,None,,Oval
Tulip,Red,41.61575841164249,Strong,Winter,Elongated
Tulip,Yellow,40.96953790271678,Mild,Summer,Elongated
,White,21.005113282592077,Mild,Spring,Round
Sunflower,Yellow,146.81540621300923,Strong,Summer,Round
Marigold,Orange,51.49693048029991,,Summer,Star-shaped
Rose,Red,60.80172952204809,None,Winter,Oval
